2017-06-01,6193511,77980417,12.45,12.75,12.45,12.70,+0.25,1526
2017-06-02,8230804,105259974,12.75,12.90,12.60,12.90,+0.20,2363
2017-06-03,2219834,28556518,12.90,12.95,12.80,12.85,-0.05,694
2017-06-05,4835192,61806265,12.80,12.85,12.70,12.75,-0.10,1701
2017-06-06,3979110,50386129,12.70,12.80,12.55,12.70,-0.05,1351
2017-06-07,5263471,66510475,12.75,12.75,12.55,12.65,-0.05,1978
2017-06-08,5819021,73146397,12.60,12.65,12.50,12.60,-0.05,1639
2017-06-09,7304346,92124967,12.65,12.70,12.55,12.55,-0.05,2130
2017-06-12,8268807,104914539,12.50,12.80,12.50,12.75,+0.20,1778
2017-06-13,3288312,41718169,12.75,12.80,12.60,12.65,-0.10,1431
2017-06-14,4295288,54104547,12.65,12.75,12.50,12.55,-0.10,1279
2017-06-15,3053952,38266739,12.55,12.60,12.45,12.60,+0.05,1403
2017-06-16,3640142,45967677,12.60,12.70,12.55,12.70,+0.10,1280
2017-06-19,8819987,113352418,12.70,12.95,12.65,12.85,+0.15,1856
2017-06-20,5675270,72385398,12.80,12.85,12.70,12.70,-0.15,1343
2017-06-21,5596119,71365907,12.70,12.85,12.65,12.85,+0.15,1759
2017-06-22,7231826,93566240,12.85,13.00,12.80,12.95,+0.10,2211
2017-06-23,3723024,48143346,12.95,13.05,12.85,12.85,-0.10,1377
2017-06-26,6581967,85639321,12.95,13.10,12.85,13.10,+0.25,2308
2017-06-27,6696241,87934893,13.10,13.20,13.00,13.20,+0.10,2192
2017-06-28,4495144,59051674,13.15,13.20,13.05,13.20, 0.00,1423
2017-06-29,11073382,148554566,13.20,13.55,13.20,13.40,+0.20,2559
2017-06-30,4055182,54041514,13.35,13.45,13.20,13.40, 0.00,1156
2017-07-03,3387940,45496032,13.40,13.50,13.35,13.50,+0.10,977
2017-07-04,4865429,64830523,13.50,13.50,13.20,13.20,-0.30,1351
2017-07-05,5736373,75331234,13.20,13.25,13.00,13.25,+0.05,1879
2017-07-06,2856169,37684351,13.25,13.25,13.10,13.25, 0.00,923
2017-07-07,11504965,150079182,13.10,13.20,12.90,12.90,-0.35,2275
2017-07-10,8620890,111255919,13.00,13.05,12.80,12.85,-0.05,2106
2017-07-11,18377522,238809936,12.95,13.15,12.90,13.00,+0.15,3028
2017-07-12,13552582,172853569,12.50,12.60,12.45,12.55,X0.00,2845
2017-07-13,5960231,75581455,12.65,12.75,12.60,12.75,+0.20,1654
2017-07-14,4065307,51241737,12.75,12.75,12.55,12.60,-0.15,1117
2017-07-17,4380678,55032569,12.60,12.65,12.50,12.55,-0.05,1221
2017-07-18,3862428,48874731,12.60,12.70,12.55,12.70,+0.15,1137
2017-07-19,5820971,73159373,12.75,12.75,12.50,12.55,-0.15,2087
2017-07-20,3874288,48619123,12.55,12.60,12.50,12.50,-0.05,1456
2017-07-21,4246920,53161940,12.55,12.65,12.40,12.45,-0.05,1517
2017-07-24,3343127,41951281,12.50,12.60,12.45,12.60,+0.15,1318
2017-07-25,2890325,36240918,12.55,12.60,12.45,12.60, 0.00,1423
2017-07-26,25330388,329253110,12.85,13.15,12.85,12.95,+0.35,5342
2017-07-27,18976453,249989995,13.15,13.30,13.05,13.10,+0.15,3929
2017-07-28,10815709,142300377,13.05,13.25,13.05,13.20,+0.10,2191
2017-07-31,39684790,536817737,13.40,13.80,13.30,13.30,+0.10,7831
2017-08-01,12666303,170746496,13.45,13.65,13.35,13.45,+0.15,3000
2017-08-02,7150300,95805372,13.55,13.60,13.30,13.40,-0.05,1993
2017-08-03,16528712,224896998,13.60,13.80,13.25,13.55,+0.15,3934
2017-08-04,9870794,135200507,13.60,13.80,13.60,13.75,+0.20,2398
2017-08-07,20888493,277763614,13.35,13.45,13.15,13.30,-0.45,3485
2017-08-08,8404530,113082560,13.55,13.55,13.35,13.40,+0.10,1960
2017-08-09,31501515,438796340,13.55,14.20,13.55,13.90,+0.50,8048
2017-08-10,16921941,231633297,14.10,14.15,13.25,13.45,-0.45,4741
2017-08-11,9852420,134650987,13.30,13.85,13.30,13.75,+0.30,2838
2017-08-14,7686006,104016752,13.80,13.85,13.30,13.35,-0.40,2031
2017-08-15,6525651,87549144,13.60,13.70,13.30,13.35, 0.00,1674
2017-08-16,4788037,64415769,13.45,13.60,13.30,13.40,+0.05,2069
2017-08-17,16439613,225615086,13.65,13.85,13.60,13.65,+0.25,3332
2017-08-18,8634331,116960268,13.50,13.70,13.35,13.65, 0.00,2009
2017-08-21,8331758,114715027,13.80,13.90,13.65,13.70,+0.05,2194
2017-08-22,13603783,189002189,13.90,14.00,13.75,13.85,+0.15,3071
2017-08-23,9334785,129019514,13.95,14.05,13.65,13.65,-0.20,2465
2017-08-24,11488119,159257468,13.70,14.05,13.65,13.80,+0.15,2419
2017-08-25,20369694,286061811,13.95,14.20,13.85,14.05,+0.25,4080
2017-08-28,10336959,146374148,14.20,14.30,14.00,14.20,+0.15,2469
2017-08-29,8001639,111947442,14.15,14.20,13.90,14.00,-0.20,1770
2017-08-30,39322335,585060366,14.65,15.15,14.65,14.80,+0.80,7827
2017-08-31,16597326,244325512,14.90,15.00,14.50,14.55,-0.25,4509
2017-09-01,10790296,159156707,14.55,14.90,14.55,14.70,+0.15,3238
2017-09-04,40348094,615598646,14.85,15.60,14.70,15.50,+0.80,8279
2017-09-05,46653646,734451245,15.70,15.90,15.55,15.65,+0.15,8838
