2016-09-14,149370,161685,7646,8678059,8658098,30156,29708,4367,405238,400423,3248824,3755575,165666,133996385,133323968
2016-09-19,232001,196665,9601,8658097,8683832,24707,37920,3612,400423,410024,5234349,5217033,182247,133323804,133158872
2016-09-20,198360,179655,5330,8683828,8697203,18148,25446,3150,410024,414172,4153591,3685015,100770,133158608,133526414
2016-09-21,208277,215142,4915,8687819,8676039,16703,32851,9686,414172,420634,4023345,4300222,81490,133471676,133113309
2016-09-22,232112,220424,4126,8676039,8683601,19377,26739,1179,420634,426817,4740945,4344935,83632,133104616,133416994
2016-09-23,222781,196302,11071,8688427,8703834,14885,23152,3471,426757,431553,4014469,3730812,126142,133523767,133681282
2016-09-26,189310,170146,13989,8674906,8680081,21854,22193,2610,431553,429282,3449460,3141149,218781,133681423,133770953
2016-09-29,242353,223131,28203,8693998,8685017,21648,29398,2284,429282,434748,4158913,4334228,188551,133295383,132931517
2016-09-30,204142,183041,10156,8674553,8685498,34675,20468,2504,434748,418037,3804727,3229771,113755,132875168,133336369
2016-10-03,184234,176688,7088,8688497,8688955,17142,25792,3833,418037,422854,3864320,3779827,104990,133353076,133332579
2016-10-04,188640,176727,5247,8688928,8695594,16060,23908,1466,422854,429236,3947536,3760270,84820,133328052,133430498
2016-10-05,188791,197515,5578,8695586,8681284,16286,24175,1911,429236,435214,4092051,3932287,89998,133429975,133499741
2016-10-06,206960,189502,6026,8681279,8692711,18033,21700,806,435214,438075,4433732,4020838,90353,133500632,133823173
2016-10-07,217328,209694,15034,8714980,8707580,26863,25062,1688,438075,434586,4129244,3926710,233717,134498271,134467088
2016-10-11,276973,346947,7160,8704987,8627853,49233,34138,1751,434586,417740,5198681,6522161,157296,134455259,132974483
2016-10-12,185751,161285,8813,8627868,8643520,21778,27934,2211,417740,421685,3439700,3487109,175363,132972819,132750047
2016-10-13,168363,166907,7662,8640956,8634750,23295,29924,438,421685,427876,3534989,3485291,142804,132735197,132642091
2016-10-14,178759,255217,12077,8649068,8560532,39953,33819,533,427876,421209,3338453,4847429,195327,132773304,131069001
2016-10-17,155548,170233,14569,8560545,8531290,29918,30581,1169,421209,420703,2934457,3157484,209833,131069008,130636148
2016-10-18,185221,156108,4425,8531286,8555974,18607,26439,1077,420703,427458,3056871,2879069,93573,130635846,130720075
2016-10-19,214843,196613,6351,8555971,8567850,16111,31899,555,427458,442691,3507843,3746669,123198,130720193,130358169
2016-10-20,254509,214467,5296,8567851,8602597,20816,33570,467,442691,454978,4015309,3453071,95563,130358079,130824754
2016-10-21,235397,211530,8889,8599293,8614270,24507,29847,2686,454978,457632,3713378,3401876,162273,130746837,130896066
2016-10-24,203545,248404,4595,8614270,8564816,20540,24143,656,457632,460579,3368505,3911455,88556,130893156,130261650
2016-10-25,222534,202844,4766,8564953,8579877,21946,29161,871,460581,466925,3994530,3703474,72381,130261891,130480566
2016-10-26,198486,174893,7709,8579875,8595759,21351,24799,819,466925,469554,3452353,3196648,136024,130483044,130602725
2016-10-27,227070,211815,4868,8597509,8607896,25137,19807,1171,469554,463053,4062282,3643969,85488,130617717,130950541
2016-10-28,195048,200202,9161,8607478,8593162,27695,25044,3301,463061,457109,3333190,3723051,130894,130950388,130429633
2016-10-31,161084,148507,4675,8593157,8601059,29408,23576,784,457106,450490,2715078,2664056,102729,130429564,130377857
2016-11-01,147646,155229,15178,8601058,8578297,20498,22364,1560,450490,450796,2590180,2475427,135179,130377791,130357365
2016-11-02,182085,248753,5466,8578296,8506162,40039,30239,967,450796,440029,3582140,4778646,116365,130357304,129044433
2016-11-03,161034,229661,13883,8487153,8404643,42553,39031,1793,440029,434714,3346875,4236794,220432,128984558,127874207
2016-11-04,146906,165815,8215,8409453,8382328,30370,32731,903,434714,436172,2653847,2759863,170918,127983633,127706699
2016-11-07,181438,172167,8444,8381191,8382018,25998,27298,1022,436172,436450,3182439,3298710,167151,127701310,127417888
2016-11-08,171948,202096,6181,8382056,8345727,23410,32434,1218,436450,444256,2975846,3423985,104504,127418783,126866140
2016-11-09,346876,454314,8589,8345727,8229700,77846,47073,793,444256,412690,5980714,7864996,230445,126867813,124753086
2016-11-10,308700,280505,9515,8229698,8248378,33214,49203,933,412690,427746,5159233,4684535,186757,124752211,125040152
2016-11-11,310960,301066,14843,8248377,8243428,51271,55177,1055,427746,430597,5449910,4835380,289944,125040190,125364776
2016-11-14,282565,240433,10191,8243427,8275367,46618,47161,1441,430595,429697,4608703,4108420,169620,125364018,125694681
2016-11-15,246921,203993,8264,8275364,8310028,29412,36596,2114,429697,434767,3960704,3153613,152105,125694420,126349406
2016-11-16,249988,233297,9656,8310027,8317062,21457,33383,2034,434767,444659,3981541,3731754,124600,126349231,126474418
2016-11-17,215681,205623,7995,8333799,8335862,27007,41258,2215,444659,456695,3357242,3182163,144247,126534758,126565590
2016-11-18,239155,211484,21535,8335857,8341993,34557,29704,1819,456695,450023,4083970,3660933,401894,126565252,126586395
2016-11-21,259563,273783,10572,8342656,8317864,21126,35562,3698,450023,460761,4062030,3975629,152785,126594307,126527923
2016-11-22,324172,292161,4074,8317850,8345787,28785,33758,2571,460761,463163,4924956,5065430,68923,126527784,126318387
2016-11-23,297191,298265,5895,8345785,8338815,23317,35803,2424,463163,473225,4912365,4580824,79088,126318432,126570885
2016-11-24,322238,238932,10554,8338815,8411567,25666,40881,1146,473225,487294,4609264,3696518,126884,126570822,127356684
2016-11-25,307871,257970,8247,8397301,8438955,29963,31993,2380,487294,486944,4279636,3868330,122462,127252500,127541344
2016-11-28,335574,301156,10590,8438955,8462782,23763,33196,2043,486944,494334,5160778,4892685,122395,127528604,127674302
2016-11-29,298805,254480,6614,8462780,8500492,23797,39941,3608,494334,506870,4613654,4086272,92762,127675250,128109870
2016-11-30,340272,274033,10051,8500295,8556483,21939,28766,1471,506870,512226,5020142,4313165,191525,128109807,128625259
2016-12-01,335954,305408,5422,8556481,8581605,25458,29278,1598,512226,514448,4815770,4427061,73422,128621853,128937140
2016-12-02,300420,257645,8696,8581604,8615682,31746,27616,2610,514448,507708,4577165,3753405,136534,128937073,129624299
2016-12-05,272432,239726,7873,8615681,8640514,36768,26855,1683,507708,496112,4007662,3457431,109260,129624180,130065151
2016-12-06,248454,251515,4676,8640514,8632777,22454,27758,3476,496112,497940,4273270,4462798,68137,130065151,129807486
2016-12-07,269256,257145,6600,8632777,8638288,25751,30187,2192,497940,500184,4711885,4387726,91442,129807460,130040177
2016-12-08,328045,297657,6897,8638286,8661777,25619,40216,3753,500184,511028,5495265,5238169,121903,130040177,130175370
2016-12-09,273025,317559,8016,8672555,8620005,30944,32174,823,511028,511435,4703231,4881848,108962,130291072,130003493
2016-12-12,325797,325454,12659,8620050,8607734,36433,24999,5466,511435,494535,5416636,5364467,145580,130004284,129910873
2016-12-13,269238,245506,10205,8607733,8621260,24520,26178,1248,494535,494945,4008271,3528161,183372,129910873,130207611
2016-12-14,240001,224893,8671,8621260,8627697,19428,20179,1170,494945,494526,4188682,3724416,121351,130207557,130550472
2016-12-15,298530,255516,8194,8627696,8662515,29227,22722,10517,494526,477504,4553104,3722360,108480,130550268,131272532
2016-12-16,260263,222795,9988,8662514,8689994,20052,21482,977,477504,477957,4318343,3725634,102018,131272532,131763223
2016-12-19,235996,233270,6637,8689994,8686083,30839,23790,4893,477957,466015,3941618,3685252,118256,131763201,131901311
2016-12-20,212333,195920,8848,8686080,8693645,26562,32612,4623,466015,467442,3545167,3120199,127423,131901395,132198940
2016-12-21,227460,205091,3716,8693644,8712297,19297,25475,1019,467442,472601,3469169,3025692,48373,132198920,132594024
2016-12-22,215322,220344,4331,8716323,8706970,30403,27345,8872,472603,460673,3494841,3276949,126189,132654824,132746527
2016-12-23,194414,185748,6403,8707098,8709361,27861,23808,2726,460673,453894,3170953,2815872,118606,132746536,132983010
2016-12-26,154547,148916,4225,8709358,8710764,21278,32344,5115,453894,459845,2364881,2237448,77602,132982926,133032757
2016-12-27,140938,156935,4216,8710763,8690550,24372,19401,1777,459845,453097,2314486,2418151,66899,133032757,132862193
2016-12-28,191844,181050,5813,8690549,8695530,20309,25101,7413,453097,450476,3033531,3198663,87487,132862189,132609570
2016-12-29,177374,151800,6734,8695530,8714370,19286,20928,686,450476,451432,2961919,2471566,107040,132609557,132992870
2016-12-30,185632,194218,5620,8714370,8700164,19233,23782,598,451432,455383,3037776,3584995,109564,132992870,132336087
2017-01-03,201738,208548,8294,8700163,8685059,17468,21312,518,455383,458709,3239975,3164389,128258,132336254,132283582
2017-01-04,203683,220288,6221,8685059,8662233,17674,20200,1418,458709,459817,3600980,3656157,114212,132283582,132114193
2017-01-05,291646,293648,5847,8662232,8654382,17147,25191,1043,459817,466818,4919733,4982795,76707,132114191,131974422
2017-01-06,275136,264165,5174,8654380,8660177,15051,23321,1153,466818,473935,4700909,4379261,86066,131974415,132209997
2017-01-09,277145,293476,8534,8660176,8635310,22258,25770,1222,473935,476225,4544416,4678965,152356,132209820,131922915
2017-01-10,222262,217887,5700,8635310,8633985,19239,26401,1620,476225,481767,3570748,3701365,95603,131922914,131696694
2017-01-11,244952,260979,5965,8633985,8611993,20459,32429,6082,481767,487655,4208225,4264154,95135,131696694,131545630
2017-01-12,234695,245109,10284,8611990,8591292,21638,25265,2025,487655,489257,3765966,4000359,137803,131545630,131173434
2017-01-13,188336,216379,11411,8591292,8551838,23616,21975,6233,489254,481380,3876047,3486081,130235,131173299,131433030
2017-01-16,228332,233214,6846,8551836,8540108,27421,23331,4643,481380,472647,3569342,3604542,117820,131432991,131279971
2017-01-17,205599,223020,5884,8540108,8516802,17756,30035,2808,472647,482118,3473984,3621589,113041,131279826,131019180
2017-01-18,277916,275885,15073,8516800,8503758,27716,31777,3288,482118,482891,4707488,4345546,178046,131019179,131203075
2017-01-19,252567,256086,6915,8503756,8493322,28690,22531,4824,482887,471904,4978172,4799119,99648,131203022,131282427
2017-01-20,227900,230183,10462,8493322,8480577,21368,19075,3141,471904,466470,3990958,4433463,184706,131282427,130655216
2017-01-23,259274,257365,13358,8480573,8469124,21096,23515,3071,466470,465818,4318170,4614578,266746,130655209,130092055
2017-01-24,258132,338024,14951,8469124,8374281,27628,30012,2644,465818,465558,4177348,5507859,245884,130091974,128515578
2017-02-02,432744,369929,10636,8366102,8418281,20882,39523,1901,464493,481233,6745882,5798043,139473,128386427,129194793
2017-02-03,451353,360728,4753,8418278,8504150,32529,28048,1425,481233,475327,6782574,5446799,82840,129194577,130447512
2017-02-06,517010,406834,5762,8504497,8608912,23719,38165,2071,475327,487702,7662308,6250067,76871,130447872,131783242
2017-02-07,413895,379538,11891,8608910,8631376,23964,30947,1395,487702,493290,6512631,6099912,163325,131783320,132032714
2017-02-08,451117,374544,6642,8631375,8701306,31595,27640,4649,493290,484686,7274839,5884654,106449,132032721,133316457
2017-02-09,412232,381803,4199,8701305,8727535,29708,36198,2836,484685,488339,7170644,6713771,69803,133316378,133703448
2017-02-10,492778,459180,7883,8727533,8753247,33690,33068,4165,488339,483552,8571156,8002071,126911,133703248,134145421
2017-02-13,410160,387252,9583,8753248,8766573,27604,31848,2337,483552,485459,6997425,6501119,112784,134145402,134528924
2017-02-14,385851,380049,6109,8766569,8766262,25575,28064,4293,485442,483638,6830301,6826881,82044,134528855,134450231
2017-02-15,404354,348033,3954,8766259,8818626,24413,33088,8319,483638,483994,7306465,6049178,66049,134449994,135641232
2017-02-16,378804,367292,4532,8818626,8825606,30684,27053,8519,483994,471844,7436176,6310106,67021,135641232,136700281
2017-02-17,333756,307113,7075,8825600,8845168,24214,28744,4522,471844,471852,6766152,5987100,94035,136700263,137385280
2017-02-18,325658,301197,2532,8845171,8867100,22379,23537,3404,471852,469606,6360361,5362914,51145,137385287,138331589
2017-02-20,409158,452331,6175,8867099,8817751,34714,28385,4548,469606,458729,7784341,7957125,96143,138331589,138062662
2017-02-21,339454,332715,4275,8817747,8820211,27765,31896,3307,458729,459553,5973680,5766071,64417,138062640,138205832
2017-02-22,373772,357511,3694,8820216,8832783,24646,32090,3384,459553,463613,7091542,6644114,60717,138205786,138592497
2017-02-23,337408,345912,3772,8832783,8820507,29159,25594,13748,463613,446300,6678994,6511106,60310,138592487,138700065
2017-02-24,339251,307299,6518,8820505,8845939,23457,22978,2520,446300,443301,6198124,5346331,99381,138700087,139452499
2017-03-01,349759,334964,6220,8845939,8854514,29798,31872,2755,443301,442620,6196271,5729380,82174,139452499,139837216
2017-03-02,327107,307434,5493,8854454,8868634,29837,37123,3493,442620,446413,5857440,5443041,71963,139830142,140172578
2017-03-03,300786,288013,6271,8868631,8875133,30615,30389,6082,446413,440105,5226043,4445882,95153,140172718,140857726
2017-03-06,281193,280284,5884,8875102,8870127,21337,24908,10010,440105,433666,4662825,4253077,76797,140854804,141187755
2017-03-07,276324,251087,7450,8870122,8887909,17225,29464,3004,433666,442901,4689127,4372254,94775,141187672,141409770
2017-03-08,303705,275046,2602,8887905,8913962,21376,24583,3756,442901,442352,5152862,4790369,62477,141409790,141709806
2017-03-09,353070,315273,5230,8915319,8947886,41109,59067,15001,442411,445368,5474976,4939059,98036,141762686,142200567
2017-03-10,329474,341869,4867,8933910,8916648,45555,35896,2170,445352,433523,5701230,5725807,88992,142125651,142012082
2017-03-13,288831,294362,4497,8916643,8906615,22950,25759,8398,433523,427934,5549605,5968515,75074,142012508,141518524
2017-03-14,303280,302146,3231,8906578,8904481,20834,30947,9625,427934,428422,5745439,5655845,57860,141518375,141550109
2017-03-15,268662,258517,6256,8904481,8908370,24615,27569,4530,428422,426846,5055760,4476246,93838,141550108,142035784
2017-03-16,297211,308010,5042,8908215,8892374,29927,24687,4210,426846,417396,5820713,6086346,65271,142035654,141704750
2017-03-17,309098,301875,6881,8892374,8892716,21943,29012,3422,417396,421043,5781804,5511058,96723,141704750,141878773
2017-03-20,371025,328538,4234,8892716,8930969,29391,35571,4712,421032,422500,6649625,6052500,83361,141878740,142392504
2017-03-21,337091,337138,3544,8930967,8927376,21106,18109,4757,422500,414746,6284513,6502053,53842,142392481,142121099
2017-03-22,333336,314006,3897,8927361,8942794,29753,30311,12537,414746,402767,6510834,5617476,48448,142120927,142965837
2017-03-23,432742,399149,3984,8942793,8972402,32625,25500,4282,402767,391360,8197050,7212360,88053,142965857,143862494
2017-03-24,381601,374450,5356,8984443,8986238,24127,16147,8142,391360,375238,6863873,6601189,83564,143938992,144118112
2017-03-27,322389,374533,7596,8986206,8926465,35427,25519,7283,375238,358047,5591877,6420410,90093,144117890,143199264
2017-03-28,330148,382150,7904,8926444,8866538,48221,22201,5846,358047,326181,6189573,6992664,103801,143199174,142292282
2017-03-29,312636,284280,6419,8866534,8888471,34908,26760,4915,326180,313117,5472314,4762702,86292,142292013,142915333
2017-03-30,313453,294896,7439,8888470,8899588,27861,30861,5434,313117,310683,5738288,5110581,137335,142915333,143405705
2017-03-31,301380,313574,13830,8899595,8873571,37169,21797,3904,310683,291407,6010427,5804383,169718,143405753,143442079
2017-04-05,354337,336622,7728,8873570,8883557,28086,19475,7907,291407,274889,7258579,6444041,115418,143441886,144141006
2017-04-06,289319,280515,3982,8883550,8888372,39265,24870,6227,274882,254260,6093069,5707405,85750,144140535,144440449
2017-04-07,368417,347192,8814,8888351,8900762,67332,27921,8367,254260,206482,6653756,6428492,130111,144440206,144535359
2017-04-10,411180,352137,2820,8900765,8956988,29134,17908,4682,206482,190574,6935864,6009869,72078,144535691,145389608
2017-04-11,355066,366938,6721,8956879,8938286,21262,24455,4792,190574,188975,6463580,6912553,133673,145389580,144806934
2017-04-12,333630,350706,3793,8938286,8917417,22975,21670,4564,188945,183076,5722607,6090921,93894,144806919,144344711
2017-04-13,355720,320645,4599,8917404,8947880,23333,36334,3740,183076,192337,6063644,5481322,66072,144344473,144860723
2017-04-14,313171,401064,7589,8947887,8852405,49235,42042,2865,192337,182279,5492465,7292006,142148,144850838,142909149
2017-04-17,350941,359854,5005,8852394,8838476,27215,58962,2022,182279,212004,5690240,5969599,112003,142908958,142517596
2017-04-18,242081,234496,8993,8838473,8837065,15023,37489,287,212003,234182,4464995,4181701,167966,142517505,142632833
2017-04-19,306750,306410,7585,8837064,8829819,27343,39175,7896,234182,238118,5467631,4965278,95641,142631746,143038458
2017-04-20,250831,265247,6091,8823461,8802954,24853,48972,730,238118,261507,4762507,4984951,109152,143012000,142680404
2017-04-21,232227,208822,10645,8802953,8815713,23777,35224,1339,261507,271615,4591794,4464009,177847,142680040,142629978
2017-04-24,222371,230634,6833,8815710,8800614,24379,39131,268,271615,286099,4407936,4418011,91053,142629978,142528850
2017-04-25,259913,280504,8192,8800424,8771641,25281,39170,160,286099,299828,5603977,5719245,117182,142525681,142293231
2017-04-26,290341,276560,3630,8771829,8781980,25141,32235,337,299826,306583,6425404,5987147,62295,142296216,142672178
2017-04-27,283606,241895,10360,8781976,8813327,23242,29029,1538,306583,310832,5755566,5198033,146931,142672108,143082710
2017-04-28,295001,288842,4386,8813306,8815079,17079,28087,3022,310832,318818,6296913,6051058,85390,143082497,143242962
2017-05-02,259518,263137,5616,8815079,8805844,24939,28729,181,318813,322422,6038786,5984319,102977,143243265,143194755
2017-05-03,226704,220869,6143,8805841,8805533,18808,28776,174,322422,332216,5078404,5293203,89432,143194787,142890556
2017-05-04,242229,212400,3943,8808405,8834291,17037,32692,392,332216,347479,4646115,4099001,82481,142916648,143381281
2017-05-05,254153,236501,5203,8834290,8846739,24283,53835,135,347479,376896,4591259,4619936,91726,143381272,143260869
2017-05-08,233674,280487,8122,8846733,8791798,38784,33968,87,376896,371993,4815122,5529250,180230,143260618,142366260
2017-05-09,276796,306482,7118,8791798,8754994,48796,46664,5495,371993,364366,5549156,6418337,174346,142365893,141322366
2017-05-10,209117,208120,4687,8754992,8751302,35405,41334,1299,364366,368996,4908696,4516946,141707,141321940,141571983
2017-05-11,251650,256851,4669,8751302,8741432,27366,33762,407,368996,374985,5194087,5128193,97687,141571983,141540190
2017-05-12,224149,244224,5508,8741440,8715857,26063,31433,3720,374985,376635,5227919,5535769,111221,141540416,141121345
2017-05-15,232518,227595,4706,8715856,8716073,24542,34267,145,376635,386215,5589570,5075729,100455,141120886,141534272
2017-05-16,216202,219282,6043,8716073,8706950,26734,27861,851,386215,386491,5633420,5167208,138420,141534205,141861997
2017-05-17,207248,185942,6504,8706948,8721750,19496,24691,2851,386491,388835,4736235,4101760,128302,141861886,142368059
2017-05-18,191875,182146,4929,8690147,8694946,28363,27951,2342,388441,385687,4201696,3863332,79087,141438780,141698057
2017-05-19,214855,209835,7850,8694945,8692116,15371,25363,228,385687,395451,4055068,3689771,114649,141697549,141948197
2017-05-22,198156,207299,7570,8692114,8675401,19360,19242,1733,395451,393600,4016025,4063364,122228,141948177,141778610
2017-05-23,206647,249590,4978,8675399,8627478,18267,21529,6908,393600,389954,4394111,4766208,100320,141778600,141306183
2017-05-24,223051,219398,3893,8627478,8627238,26722,21556,825,389954,383963,4684801,4471808,79516,141306180,141439657
2017-05-25,268625,310957,9997,8627237,8574907,28052,34169,2228,383963,387852,5554978,5930551,199257,141439326,140864495
2017-05-26,229208,238223,6175,8574908,8559718,26180,21687,789,387852,382570,4676241,4592923,112883,140864682,140835117
2017-05-31,220660,232697,11779,8559718,8535902,23211,25626,4773,382571,380213,4936072,4590938,208557,140835093,140971670
2017-06-01,231196,207245,4874,8535908,8554986,17768,32114,3726,380213,390833,4513534,3938354,150960,140971606,141395826
2017-06-02,272883,257313,4015,8554976,8566530,27717,24050,2138,390833,385028,5219333,4972398,79976,141395890,141562849
2017-06-03,209396,185350,5768,8566530,8584808,22285,18112,1661,385028,379194,4153990,3564332,86382,141562997,142066273
2017-06-05,303600,277043,5539,8584811,8605829,25039,19693,3558,379194,370290,5871161,5446252,91500,142066652,142400061
2017-06-06,278550,242680,3211,8605829,8638488,16738,32284,892,370290,384944,5272201,4765733,57041,142400060,142849487
2017-06-07,269409,321994,3773,8638415,8582057,27457,27112,1138,384944,383461,5780196,6039640,65175,142849032,142524413
2017-06-08,237237,215228,3869,8582057,8600197,18792,44107,1320,383461,407456,4761862,4760347,67819,142524413,142458109
2017-06-09,300363,301259,5498,8600197,8593804,30752,33537,324,407456,409917,5841715,5699960,95808,142458106,142504053
2017-06-12,239457,215946,4673,8593804,8612642,25817,29296,5017,409917,408379,4939131,4422153,89600,142503285,142930663
2017-06-13,227553,199300,4666,8612640,8636227,19915,14384,4677,408379,398171,4596265,3909641,88542,142930538,143528620
2017-06-14,255396,290646,4759,8636226,8596217,35161,26452,13698,398171,375764,5199684,6192114,96869,143528620,142439321
2017-06-15,204754,190891,7255,8596216,8602824,24375,36572,4685,375764,383276,3886523,3639007,108661,142435491,142574346
2017-06-16,213488,191951,6123,8602822,8618236,19116,29307,3762,383276,389705,4269051,3884054,110545,142644622,142919074
2017-06-19,236687,209815,3881,8618236,8641227,25061,22943,11993,389705,375594,5323678,4881524,53256,142848715,143237613
2017-06-20,264117,223688,9498,8638080,8669011,26101,15919,15249,375594,350163,5650388,4952004,160435,143130002,143667951
2017-06-21,293900,269025,5974,8669011,8687911,21522,28711,6787,350163,350565,5627494,4897770,123070,143667214,144273868
2017-06-22,281921,288386,4614,8687911,8676833,19454,28473,5786,350564,353797,5542109,5732301,77498,144273867,144006177
2017-06-23,282123,234960,6389,8676832,8717606,24859,16088,4223,353797,340803,5589793,5042586,92880,144006177,144460504
2017-06-26,329591,335980,6321,8717604,8704894,22390,38295,7948,340803,348760,6441396,6396467,65040,144460336,144440225
2017-06-27,306397,305319,4839,8704894,8701132,26635,23402,2717,348760,342810,6355453,5842853,73157,144440216,144879659
2017-06-28,363723,363719,5134,8701131,8696001,27648,40580,5267,342810,350475,6304001,6062639,78563,144879644,145042443
2017-06-29,366381,330473,4175,8695991,8727724,21602,20565,2256,350475,347182,5926302,5613755,61031,145041909,145293425
2017-06-30,270792,268553,6811,8730140,8725568,30063,21789,4778,347182,334130,4846637,4283169,94607,145401279,145870140
2017-07-03,272359,258840,8394,8725522,8730647,31718,20610,6856,334130,316166,4821366,4248733,142837,145870144,146299940
2017-07-04,322319,314459,7522,8730646,8730984,28805,28708,3075,316166,312994,5380228,5059721,90267,146299940,146530180
2017-07-05,232106,238149,4795,8730984,8720146,35491,21859,7773,312994,291589,4543985,4131496,77679,146530180,146864990
2017-07-06,211812,228933,5438,8720146,8697587,19477,25427,4472,291589,293067,4904490,5227315,146030,146864990,146396135
2017-07-07,221603,238581,9685,8697587,8670924,23576,21032,1857,293057,288656,4915571,4779082,231905,146396135,146300719
2017-07-10,226245,247524,4092,8670924,8645553,16720,25932,4429,288656,293439,4608280,5127944,88917,146300606,145692025
2017-07-11,240094,284918,4379,8644537,8595333,17561,38160,884,293440,313155,5487520,6262903,99731,145685093,144809979
2017-07-12,282492,279425,5063,8596384,8594389,18669,38971,1252,313168,332218,6512602,6515708,141877,144810364,144665381
2017-07-13,350177,288642,6130,8594389,8649793,21763,29517,929,332218,339043,6944699,6169447,122835,144665312,145317729
2017-07-14,289488,280574,6359,8649793,8652348,23715,27753,1285,339043,341796,5903135,5637200,102155,145317728,145481508
2017-07-17,279152,309727,7907,8652359,8613876,16228,30896,995,341796,355469,5663683,5976662,156927,145481526,145011620
2017-07-18,303779,249203,5066,8613875,8663386,22017,22424,691,355469,355185,6198763,5367954,100553,145011618,145741874
2017-07-19,301177,320691,9258,8663386,8634614,15420,27412,2842,355185,364335,7115814,7590499,181081,145741874,145086108
2017-07-20,324917,313661,4804,8634617,8641069,22161,31370,3109,364335,370435,6654280,6397298,81500,145086124,145261606
2017-07-21,241558,220349,7827,8641068,8654450,21556,27500,1308,370435,375071,5431715,4738329,127057,145261605,145827934
2017-07-24,214417,193284,5216,8654449,8670367,22270,23862,3569,375071,373094,4708698,4265286,80275,145827783,146190920
2017-07-25,245508,248698,6406,8670366,8660770,19020,25950,1818,373094,378206,5943288,5898685,96517,146190920,146139006
2017-07-26,339793,315529,5627,8660770,8679407,22988,46260,6427,378206,395051,7064987,6688336,165696,146139006,146349961
2017-07-27,327823,310693,4843,8679406,8691693,19662,32202,1480,395051,406111,7012241,6368280,110035,146349319,146883245
2017-07-28,249179,258854,9961,8691692,8672056,26579,22180,8141,406111,393571,5942434,5919389,127507,146882981,146778519
2017-07-31,230576,216727,2579,8672056,8683326,17838,28578,6181,393571,398130,5167367,4845871,53645,146778519,147046370
2017-08-01,311279,277093,6588,8683326,8710924,21609,29294,3276,398130,402539,6768278,5948888,100074,147046383,147765699
2017-08-02,323691,321133,7197,8709953,8705314,20987,31668,2298,402539,410922,7684592,7532059,87350,147765618,147830801
2017-08-03,282444,254800,5961,8705313,8726995,22626,25842,2433,410907,411690,7076960,5956965,123088,147830357,148827264
2017-08-04,330825,291742,4493,8726996,8761587,22023,30876,4988,411690,415555,7655895,6711059,91209,148826655,149680282
2017-08-07,380561,337640,3695,8759038,8798264,38366,32701,6279,415555,403611,9355336,8127860,56998,149543782,150714260
2017-08-08,373579,354099,5326,8798263,8812417,30789,25081,9069,403611,388834,9132102,9037253,99697,150708339,150703491
2017-08-09,291717,334587,5559,8812414,8763985,24198,25634,17997,388834,372273,6683659,6908025,118466,150703482,150360650
2017-08-10,351526,462506,5561,8763985,8647444,45700,28751,10862,372273,344462,7597173,9937737,117079,150360642,147902999
2017-08-11,286537,301662,4912,8647444,8627407,28456,43223,5487,344432,353712,5948352,5879985,95834,147902778,147875311
2017-08-14,305375,365779,10148,8627395,8556843,34908,39477,3218,353711,355062,5970224,7446294,184709,147876631,146215852
2017-08-15,275749,275979,7915,8556843,8548698,31151,39749,7259,355062,356401,5393330,5580010,153164,146214470,145874626
2017-08-16,290193,244021,7932,8548692,8586932,23466,37043,3185,356401,366793,5424740,4494512,134210,145874306,146670324
2017-08-17,348797,308126,9576,8586928,8618023,18566,34727,1507,366793,381447,6737767,5903877,152061,146669723,147351552
2017-08-18,275581,269556,10138,8619659,8615546,23666,33689,562,381447,390908,5399933,4838258,177055,147490540,147875160
2017-08-21,304719,278244,4185,8615541,8637831,21036,34662,2661,390908,401873,6094516,5432535,94184,147874816,148442613
2017-08-22,360171,328344,8034,8637831,8661624,26326,36448,1248,401873,410747,7859010,6910830,170629,148442474,149220025
2017-08-23,341273,339905,5178,8661621,8657811,25861,31390,3121,410747,413155,8029190,7834756,107112,149219957,149307279
2017-08-24,377790,346314,6291,8656225,8681410,25210,32105,2951,413155,417099,7814734,7444627,177715,149281899,149474291
2017-08-25,410906,402691,8106,8681408,8681517,23291,45480,980,417099,438308,8551788,7799382,172453,149473615,150053568
2017-08-28,440454,417806,4975,8680128,8697802,23825,33617,1663,438313,446442,8914084,7808255,115303,150043693,151034219
2017-08-29,425855,332518,7610,8690794,8776521,27031,47784,1748,446445,465450,7843010,6222510,92998,150909296,152436798
2017-08-30,437955,369125,8104,8776521,8837246,19421,38074,1796,465450,482307,8821367,7264236,162859,152433219,153827491
2017-08-31,408542,326764,3888,8837258,8915148,18837,38450,1254,482307,500666,8288267,6937604,83032,153824967,155092598
2017-09-01,409367,370744,10805,8915148,8942967,33008,52441,1458,500666,518641,8020493,6833033,172914,155092598,156107144
2017-09-04,371671,374750,8441,8942966,8931446,30073,35549,10445,518641,513672,7637447,7352042,162025,156107143,156230523
2017-09-05,407541,366285,4718,8932400,8968937,23642,37422,10310,513662,517132,8318323,6991544,108039,156251132,157469872
2017-09-06,402488,405636,8042,8968936,8957746,30771,31826,17057,517132,501130,8228542,8156945,133568,157470034,157408063
2017-09-07,465998,438410,5968,8953396,8975016,33233,35835,23943,501130,479789,9158357,8722914,142226,157267774,157560991
2017-09-08,406813,348566,10163,8993322,9041406,21887,39391,3276,482616,496844,8208058,6543708,172762,158378956,159870544
2017-09-11,483206,413139,4332,9041392,9107127,30294,37174,1943,496848,501785,10229299,8913633,107614,159870600,161078652
