2015-01-29,1249406960,1550653733,-301246773,4415911492,6322252060,-1906340568,887356410,2601945755,-1714589345,22743939641,22577831721,166107920
2015-01-30,986608280,980842593,5765687,3870413350,4479003252,-608589902,937641800,1529807711,-592165911,29039376462,31923494944,-2884118482
2015-02-02,931449637,1153538960,-222089323,3771860550,3930001409,-158140859,1364319350,1895358829,-531039479,24324338928,19971470242,4352868686
2015-02-03,1414295802,1070869526,343426276,4720275110,4321704043,398571067,1750011900,1301973739,448038161,25570439018,17916184137,7654254881
2015-02-04,1308986702,1312570641,-3583939,5403155200,4629377997,773777203,1619504500,1794360310,-174855810,35622764014,25281117268,10341646746
2015-02-05,1006508338,868807196,137701142,4107425430,6073892544,-1966467114,1130927950,1272797501,-141869551,22162674210,19910472755,2252201455
2015-02-06,1001167850,1072013403,-70845553,3414616175,5159826284,-1745210109,1135702520,1180780670,-45078150,21805750355,20535512282,1270238073
2015-02-09,819080458,998298962,-179218504,3203004000,3816628465,-613624465,1399259620,1311512313,87747307,20307400763,17040101194,3267299569
2015-02-10,1105594650,1139849263,-34254613,3794845490,4234999985,-440154495,1133390650,1243565996,-110175346,28337056644,23905125233,4431931411
2015-02-11,1112277607,1339004140,-226726533,4461557680,3706410050,755147630,1393273530,2062093840,-668820310,37922625499,30452643712,7469981787
2015-02-12,708867660,985296806,-276429146,3637853796,3597144650,40709146,1769912090,1972974681,-203062591,29665230234,21168123309,8497106925
2015-02-13,1137415320,959813170,177602150,3567236409,4164611117,-597374708,1831370060,1839092461,-7722401,29570533211,17005376521,12565156690
2015-02-24,2008855030,1389377840,619477190,3988182533,3630282120,357900413,1845638380,1259123523,586514857,55122365329,43358004524,11764360805
2015-02-25,1593849240,1275349347,318499893,4238347410,4941606321,-703258911,1464935697,1722945108,-258009411,36893872184,22630951775,14262920409
2015-02-26,1166174540,1105905763,60268777,4420119380,3971229307,448890073,1326266230,1627051538,-300785308,41044023584,32621277025,8422746559
2015-03-02,1371227730,1251077790,120149940,3830891845,4045192482,-214300637,1267646830,1691394149,-423747319,32092425647,31130226430,962199217
2015-03-03,1003587880,1302204590,-298616710,3885301176,4332525762,-447224586,1310963460,1766980750,-456017290,26022426929,22103437235,3918989694
2015-03-04,1135136900,1075453940,59682960,4564348589,4462699739,101648850,1299287920,2171611399,-872323479,25027348058,18706816614,6320531444
2015-03-05,1305665241,1069474583,236190658,4093698960,5441623896,-1347924936,1358024970,1902176168,-544151198,21837476089,22657991940,-820515851
2015-03-06,1730611030,1229644370,500966660,4685089207,4140138594,544950613,1534939020,1801017277,-266078257,27346419787,23494041566,3852378221
2015-03-09,1414970510,1108157930,306812580,4192975020,4952263002,-759287982,1034230360,1327883909,-293653549,17777748470,28492779940,-10715031470
2015-03-10,1203266150,1192517200,10748950,4798721365,4422453141,376268224,1267283220,1432091439,-164808219,22602783794,31292715176,-8689931382
2015-03-11,1287995403,1113851960,174143443,5488717299,4669685407,819031892,865830840,1653680844,-787850004,25743149153,33957462948,-8214313795
2015-03-12,1311038571,1121508922,189529649,6746674582,4955592029,1791082553,1710370604,1965582442,-255211838,26552398024,25073885484,1478512540
2015-03-13,1329560620,1207096320,122464300,4755425285,5012750508,-257325223,1197340060,1107302132,90037928,21939793318,26912208936,-4972415618
2015-03-16,1206895160,730596705,476298455,4655117030,4021517389,633599641,1054661073,2022306851,-967645778,21102437819,28967932595,-7865494776
2015-03-17,1293985750,2255946320,-961960570,5517719245,4863676899,654042346,1304921910,1747145793,-442223883,28976020805,28622490478,353530327
2015-03-18,1728682740,1757069477,-28386737,5783210386,5754668766,28541620,1197603370,1693925577,-496322207,39003214727,28331862617,10671352110
2015-03-19,2840060910,1304600438,1535460472,8002423138,5869211150,2133211988,1455601740,1881578970,-425977230,32297583365,23781063643,8516519722
2015-03-20,1841407220,1570050432,271356788,5862855837,5866375707,-3519870,2581727570,3178804320,-597076750,34528112640,35460306552,-932193912
2015-03-23,1556563410,1424910969,131652441,6665881382,5708418022,957463360,1289402510,2044411006,-755008496,24271767116,22243897342,2027869774
2015-03-24,1118984170,1187739176,-68755006,5952694175,5566218685,386475490,728119240,1872297202,-1144177962,26158025615,27060230482,-902204867
2015-03-25,1071389180,1593771470,-522382290,4234680193,5399013169,-1164332976,777277380,2089461526,-1312184146,24221870972,27527602515,-3305731543
2015-03-26,1240551120,1592713040,-352161920,5635300250,4485195607,1150104643,630621400,2440730573,-1810109173,42680036226,54153428509,-11473392283
2015-03-27,1049356730,1883479763,-834123033,4133522655,4691231153,-557708498,840973770,1581092608,-740118838,28746729795,48343850660,-19597120865
2015-03-30,989590730,1540671085,-551080355,4938212115,4421448533,516763582,758285850,1666053301,-907767451,28318597692,29754573912,-1435976220
2015-03-31,1267062390,1793269034,-526206644,5502816397,5207580088,295236309,1060463420,1686445079,-625981659,31637790738,33662306326,-2024515588
2015-04-01,1160595880,1091583016,69012864,4210579020,5272986112,-1062407092,1077508600,1713702354,-636193754,21780042775,28602140311,-6822097536
2015-04-02,1126923070,962971841,163951229,4647539962,4669102424,-21562462,1359340350,1323077317,36263033,32218685087,26952944254,5265740833
2015-04-07,1209307100,954524620,254782480,5556137590,3735521745,1820615845,1391913860,1475968380,-84054520,25281664363,23257870488,2023793875
2015-04-08,1179636772,888641694,290995078,4440280380,4901376433,-461096053,1371497370,1615758035,-244260665,27435849622,34026678598,-6590828976
2015-04-09,1436268355,1517709721,-81441366,5923700655,5058404720,865295935,1614279970,1769625045,-155345075,25494219956,26739211662,-1244991706
2015-04-10,1124186220,910860240,213325980,5587832829,4537375845,1050456984,1159573200,1856589319,-697016119,27876516900,24141841029,3734675871
2015-04-13,1281749370,1202583710,79165660,5327352755,3980071798,1347280957,2032217790,1226405680,805812110,25701598646,23234251836,2467346810
2015-04-14,1473050789,1165385640,307665149,5862019487,5124510436,737509051,1496036555,1770291588,-274255033,26039071848,29360662722,-3321590874
2015-04-15,1992107850,1705098920,287008930,5533985545,6150276191,-616290646,1844467370,2244630777,-400163407,26949119890,48572808698,-21623688808
2015-04-16,1466487040,1936464003,-469976963,6310148720,5070698406,1239450314,940883610,1476486885,-535603275,37246086050,26787576124,10458509926
2015-04-17,961499910,1152809797,-191309887,5211749798,6425831829,-1214082031,1749683050,2327598014,-577914964,28036260495,31842322754,-3806062259
2015-04-20,1267175430,1367380810,-100205380,5230408373,5191381776,39026597,911536580,1622012271,-710475691,28851398738,29047440268,-196041530
2015-04-21,1107760120,1856822445,-749062325,5269791020,5632877199,-363086179,873167300,1579074922,-705907622,28652146519,25268274230,3383872289
2015-04-22,1349663040,1586468433,-236805393,6783699030,5602981065,1180717965,1635202500,1753122575,-117920075,38000388735,31655569568,6344819167
2015-04-23,3009637250,1742828710,1266808540,10533148280,6962089940,3571058340,2359231320,2178251787,180979533,50179999654,27853307633,22326692021
2015-04-24,3245651500,2513302965,732348535,8293675825,9713510753,-1419834928,2340820140,2523455293,-182635153,77118509523,30639328796,46479180727
2015-04-27,2269751160,1372246216,897504944,8572887060,5862380281,2710506779,1884566400,2132656910,-248090510,44783389307,23210486645,21572902662
2015-04-28,1749053900,1246862623,502191277,7642793330,6603850443,1038942887,1504150580,1351182724,152967856,36283873262,25376015423,10907857839
2015-04-29,2811399510,2236393690,575005820,5115203797,6267283215,-1152079418,1493072630,2277769351,-784696721,31771222910,24527418781,7243804129
2015-04-30,1548239350,1884267805,-336028455,5240165093,4145297777,1094867316,1850855790,1990840106,-139984316,39954702852,38353735247,1600967605
2015-05-04,1215744140,1350242930,-134498790,6318634225,5032229514,1286404711,1749505720,1215329544,534176176,28345969620,25630771106,2715198514
2015-05-05,1265707120,1462541708,-196834588,4887665365,5566014501,-678349136,1659389600,1570674794,88714806,24387825354,20700370286,3687455068
2015-05-06,1598796650,1479839960,118956690,6026874510,5064174248,962700262,1528297110,1927734138,-399437028,25839994735,24114408561,1725586174
2015-05-07,1212039710,1778472829,-566433119,6072029793,7400627124,-1328597331,1214656310,1538129060,-323472750,23429644341,24833028294,-1403383953
2015-05-08,932295080,1705373807,-773078727,4626487605,5151216740,-524729135,1195490120,1446370438,-250880318,22875178555,20316797559,2558380996
2015-05-11,1211895340,1725912621,-514017281,5447751065,6746332592,-1298581527,1290564940,1674887193,-384322253,24303548291,18013541082,6290007209
2015-05-12,1397315220,1108388489,288926731,5450845655,4580425885,870419770,1411000420,1277880593,133119827,28706220872,25456783071,3249437801
2015-05-13,1305408650,1075616173,229792477,6224203917,5197628105,1026575812,1612256550,953679883,658576667,29715759903,25553619557,4162140346
2015-05-14,1212496350,1530736205,-318239855,4959153095,7668078011,-2708924916,1236275620,1337415191,-101139571,29747745436,35465373395,-5717627959
2015-05-15,1201366770,2141702310,-940335540,5279681691,5693328843,-413647152,977001940,1353822755,-376820815,20508532368,19786712113,721820255
2015-05-18,863540040,1298105437,-434565397,6411788645,5583381815,828406830,1117019510,1656525211,-539505701,28834874965,19705139465,9129735500
2015-05-19,2854424380,1594605490,1259818890,9446864765,8249521145,1197343620,1759027180,1433706640,325320540,31965459854,22181603189,9783856665
2015-05-20,1620065860,1896037603,-275971743,8066088010,8958713389,-892625379,1351103530,1313831094,37272436,28345958912,30253435570,-1907476658
2015-05-21,1413490010,2661719300,-1248229290,6218225392,7433552335,-1215326943,1328900980,1397273531,-68372551,22302922959,34403317639,-12100394680
2015-05-22,1735371660,1741168994,-5797334,8975572991,7283968056,1691604935,1519045100,1719936334,-200891234,23589285106,20915558300,2673726806
2015-05-25,1422197170,986981630,435215540,7722058505,6985414058,736644447,1455617950,1445535898,10082052,12246471742,14989425152,-2742953410
2015-05-26,1367252820,1478533892,-111281072,6390921114,6583372299,-192451185,1162438060,1439819850,-277381790,18920798929,14250820844,4669978085
2015-05-27,1716813170,1485947140,230866030,8320528350,7723667243,596861107,1288095920,1190492366,97603554,28479552431,25758057287,2721495144
2015-05-28,1855187500,1285227468,569960032,8444318290,8420889072,23429218,1368596020,1787792437,-419196417,35136603550,33922357076,1214246474
2015-05-29,1495952420,1290955150,204997270,6748857070,8424393165,-1675536095,1183149130,1377772812,-194623682,68745893536,69046298542,-300405006
2015-06-01,1028047780,1641895849,-613848069,6839163936,7819638548,-980474612,1148037340,1659110064,-511072724,19522659991,28650698299,-9128038308
2015-06-02,1376992460,2006121880,-629129420,6974141515,7376115701,-401974186,1275884770,2281180161,-1005295391,26107433668,27898546793,-1791113125
2015-06-03,1462403990,1699027780,-236623790,7068478384,8093948191,-1025469807,1131511440,1781493145,-649981705,23272884392,26330381982,-3057497590
2015-06-04,1729917110,3589377357,-1859460247,9225779660,12420392714,-3194613054,983082061,1736888693,-753806632,30442421549,43516137699,-13073716150
2015-06-05,1034436680,2577577441,-1543140761,9488669235,8058729283,1429939952,981145607,1516792655,-535647048,22798683776,32731176619,-9932492843
2015-06-08,1082055510,1242337365,-160281855,8855630293,6247930347,2607699946,770302350,1424055284,-653752934,19922727527,28799512132,-8876784605
2015-06-09,1008813290,1773587470,-764774180,6806455140,8617646522,-1811191382,1079131380,1395211046,-316079666,21865159108,25447368911,-3582209803
2015-06-10,1243840520,1960972773,-717132253,7259260595,6577522018,681738577,2014974360,1549795824,465178536,24308334082,27819960843,-3511626761
2015-06-11,1299108240,906184090,392924150,6095905892,7630219696,-1534313804,1365436340,1212313590,153122750,25888245439,34804180802,-8915935363
2015-06-12,1134517280,1079660612,54856668,5230327405,4970683423,259643982,1064580000,1345276978,-280696978,19877884628,24535650775,-4657766147
2015-06-15,937221640,974830200,-37608560,5214937485,6291916487,-1076979002,991781550,1164553411,-172771861,17432749911,21827765006,-4395015095
2015-06-16,1131960140,765645624,366314516,5048247425,5867346625,-819099200,669274800,862715608,-193440808,20269376276,27706888674,-7437512398
2015-06-17,1252995690,1061155687,191840003,6698516495,6694257098,4259397,766305300,1098036415,-331731115,28634835536,39133850176,-10499014640
2015-06-18,1221119190,860278500,360840690,5083533595,6269076700,-1185543105,1075691150,1040772009,34919141,25483075014,30316203689,-4833128675
2015-06-22,2111935530,1155515872,956419658,5762243140,4575904224,1186338916,866666480,707539784,159126696,28376489181,25232185638,3144303543
2015-06-23,1822026970,1467682247,354344723,7952104405,9465675041,-1513570636,1805107900,1066827552,738280348,25157017066,26455096275,-1298079209
2015-06-24,1075944660,877718340,198226320,5637678055,6040195496,-402517441,1190326470,1101496390,88830080,19518145455,19228767961,289377494
2015-06-25,1644096480,1449225755,194870725,8656991481,5893107458,2763884023,1413086420,1006903732,406182688,36099978993,25616321788,10483657205
2015-06-26,1656742300,697720530,959021770,7038150724,9377842450,-2339691726,1268673590,994142394,274531196,19906237980,17649814326,2256423654
2015-06-29,1112351730,2624313900,-1511962170,6947058390,10894188627,-3947130237,857241850,877089640,-19847790,17011477833,24124733599,-7113255766
2015-06-30,1036538330,1677639173,-641100843,7621091948,7390737945,230354003,1071434190,1001214225,70219965,32209991264,31014645811,1195345453
2015-07-01,1927793185,1266712732,661080453,6860223908,6639868495,220355413,1753146230,852443429,900702801,21309202278,19878074034,1431128244
2015-07-02,1330610340,1033774440,296835900,7561874675,9947763430,-2385888755,1234370470,996816992,237553478,22870605333,26009689721,-3139084388
2015-07-03,1042387065,1009913647,32473418,8325320531,12452231994,-4126911463,642096930,1331039660,-688942730,16411555796,22089592743,-5678036947
2015-07-06,1001690470,1185078492,-183388022,6240665170,10614388802,-4373723632,1124955880,1150647574,-25691694,17500020610,23079509014,-5579488404
2015-07-07,1307395323,1902410064,-595014741,7613102095,9246753254,-1633651159,853038450,1180540509,-327502059,26051576787,26309044311,-257467524
2015-07-08,1912394510,2387280380,-474885870,8393856640,13262764584,-4868907944,793692400,1833871254,-1040178854,33796652101,49138533482,-15341881381
2015-07-09,1610263480,2566837025,-956573545,10886494555,10806177440,80317115,1057203330,1889859304,-832655974,27922463649,41159293809,-13236830160
2015-07-13,1356684330,1934107982,-577423652,9314795675,5466613790,3848181885,1420934350,1409019765,11914585,30703293830,33918087455,-3214793625
2015-07-14,1058404610,1411477416,-353072806,6932320060,9102859023,-2170538963,1757474950,1141617638,615857312,27760850326,27904687386,-143837060
2015-07-15,1125934919,1512131680,-386196761,5887599310,7339757126,-1452157816,1201280280,650360883,550919397,25516315013,23641851068,1874463945
2015-07-16,944318150,832105760,112212390,6606187915,6314325095,291862820,1079650580,724066920,355583660,20473539827,19228642497,1244897330
2015-07-17,953448690,1017130720,-63682030,5044816380,5730770630,-685954250,1674357710,1312282357,362075353,22540894292,19143112965,3397781327
2015-07-20,936275160,1128772285,-192497125,5631022750,6912009693,-1280986943,1859685500,1490054311,369631189,22333670166,19055167537,3278502629
2015-07-21,818738560,856639620,-37901060,6128870820,5806322051,322548769,1345136760,1340869312,4267448,21432365146,16267417842,5164947304
2015-07-22,1219933870,1332439609,-112505739,4371821230,5582208488,-1210387258,1185501050,700815812,484685238,24071314340,27358375623,-3287061283
2015-07-23,1232914810,1390811832,-157897022,8055578040,6338807235,1716770805,1272706688,1289157201,-16450513,27025784746,32959641790,-5933857044
2015-07-24,686625820,906389283,-219763463,5079340395,4439570993,639769402,1473478080,1451602982,21875098,21840099610,24699308362,-2859208752
2015-07-27,1681585170,1516717430,164867740,4815618380,8806317817,-3990699437,1229388932,1287485363,-58096431,24117467242,27519569991,-3402102749
2015-07-28,2227739040,1248871397,978867643,8600294740,7439345736,1160949004,1791685210,1254519739,537165471,28794365788,33375563738,-4581197950
